season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
31,8,4,Trevor Donovan,Emma Slater,5,,,,,0,0.1,2,unsolved,,
31,8,5,Daniel Durant,Britt Stewart,5,,,,,0,0.1,2,unsolved,,
31,8,6,Wayne Brady,Witney Carson,1,,,,,0,0.1,2,unsolved,,
31,8,10,Heidi D'Amelio,Artem Chigvintsev,7,,,,,1,0.1,2,unsolved,,
31,8,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,2,unsolved,,
31,8,13,Vinny Guadagnino,Koko Iwasaki,8,,,,,1,0.1,2,unsolved,,
31,8,14,Shangela,Gleb Savchenko,3,,,,,0,0.1,2,unsolved,,
31,8,15,Gabby Windey,Valentin Chmerkovskiy,4,,,,,0,0.1,2,unsolved,,
31,9,4,Trevor Donovan,Emma Slater,6,,,,,1,0.01,2,unsolved,,
31,9,5,Daniel Durant,Britt Stewart,5,,,,,1,0.01,2,unsolved,,
31,9,6,Wayne Brady,Witney Carson,3,,,,,0,0.01,2,unsolved,,
31,9,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,2,unsolved,,
31,9,14,Shangela,Gleb Savchenko,3,,,,,0,0.01,2,unsolved,,
31,9,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.01,2,unsolved,,
31,9,4,Trevor Donovan,Emma Slater,6,,,,,1,0.05,2,unsolved,,
31,9,5,Daniel Durant,Britt Stewart,5,,,,,1,0.05,2,unsolved,,
31,9,6,Wayne Brady,Witney Carson,3,,,,,0,0.05,2,unsolved,,
31,9,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,2,unsolved,,
31,9,14,Shangela,Gleb Savchenko,3,,,,,0,0.05,2,unsolved,,
31,9,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.05,2,unsolved,,
31,9,4,Trevor Donovan,Emma Slater,6,,,,,1,0.1,2,unsolved,,
31,9,5,Daniel Durant,Britt Stewart,5,,,,,1,0.1,2,unsolved,,
31,9,6,Wayne Brady,Witney Carson,3,,,,,0,0.1,2,unsolved,,
31,9,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,2,unsolved,,
31,9,14,Shangela,Gleb Savchenko,3,,,,,0,0.1,2,unsolved,,
31,9,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.1,2,unsolved,,
31,10,6,Wayne Brady,Witney Carson,3,,,,,0,0.01,0,unsolved,,
31,10,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.01,0,unsolved,,
31,10,14,Shangela,Gleb Savchenko,3,,,,,0,0.01,0,unsolved,,
31,10,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.01,0,unsolved,,
31,10,6,Wayne Brady,Witney Carson,3,,,,,0,0.05,0,unsolved,,
31,10,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.05,0,unsolved,,
31,10,14,Shangela,Gleb Savchenko,3,,,,,0,0.05,0,unsolved,,
31,10,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.05,0,unsolved,,
31,10,6,Wayne Brady,Witney Carson,3,,,,,0,0.1,0,unsolved,,
31,10,11,Charli D'Amelio,Mark Ballas,1,,,,,0,0.1,0,unsolved,,
31,10,14,Shangela,Gleb Savchenko,3,,,,,0,0.1,0,unsolved,,
31,10,15,Gabby Windey,Valentin Chmerkovskiy,1,,,,,0,0.1,0,unsolved,,
32,1,0,Jamie Lynn Spears,Alan Bersten,9,,,,,0,0.01,1,unsolved,,
32,1,1,Mira Sorvino,Gleb Savchenko,7,,,,,0,0.01,1,unsolved,,
32,1,2,Barry Williams,Peta Murgatroyd,8,,,,,0,0.01,1,unsolved,,
32,1,3,Alyson Hannigan,Sasha Farber,11,,,,,0,0.01,1,unsolved,,
32,1,4,Xochitl Gomez,Valentin Chmerkovskiy,5,,,,,0,0.01,1,unsolved,,
32,1,5,Adrian Peterson,Britt Stewart,5,,,,,0,0.01,1,unsolved,,
32,1,6,Matt Walsh,Koko Iwasaki,12,,,,,1,0.01,1,unsolved,,
32,1,7,Tyson Beckford,Jenna Johnson,12,,,,,0,0.01,1,unsolved,,
32,1,8,Jason Mraz,Daniella Karagach,2,,,,,0,0.01,1,unsolved,,
32,1,9,Lele Pons,Brandon Armstrong,4,,,,,0,0.01,1,unsolved,,
32,1,10,Harry Jowsey,Rylee Arnold,12,,,,,0,0.01,1,unsolved,,
32,1,11,Mauricio Umansky,Emma Slater,9,,,,,0,0.01,1,unsolved,,
32,1,12,Charity Lawson,Artem Chigvintsev,1,,,,,0,0.01,1,unsolved,,
32,1,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.01,1,unsolved,,
32,1,0,Jamie Lynn Spears,Alan Bersten,9,,,,,0,0.05,1,unsolved,,
32,1,1,Mira Sorvino,Gleb Savchenko,7,,,,,0,0.05,1,unsolved,,
32,1,2,Barry Williams,Peta Murgatroyd,8,,,,,0,0.05,1,unsolved,,
32,1,3,Alyson Hannigan,Sasha Farber,11,,,,,0,0.05,1,unsolved,,
32,1,4,Xochitl Gomez,Valentin Chmerkovskiy,5,,,,,0,0.05,1,unsolved,,
32,1,5,Adrian Peterson,Britt Stewart,5,,,,,0,0.05,1,unsolved,,
32,1,6,Matt Walsh,Koko Iwasaki,12,,,,,1,0.05,1,unsolved,,
32,1,7,Tyson Beckford,Jenna Johnson,12,,,,,0,0.05,1,unsolved,,
32,1,8,Jason Mraz,Daniella Karagach,2,,,,,0,0.05,1,unsolved,,
32,1,9,Lele Pons,Brandon Armstrong,4,,,,,0,0.05,1,unsolved,,
32,1,10,Harry Jowsey,Rylee Arnold,12,,,,,0,0.05,1,unsolved,,
32,1,11,Mauricio Umansky,Emma Slater,9,,,,,0,0.05,1,unsolved,,
32,1,12,Charity Lawson,Artem Chigvintsev,1,,,,,0,0.05,1,unsolved,,
32,1,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.05,1,unsolved,,
32,1,0,Jamie Lynn Spears,Alan Bersten,9,,,,,0,0.1,1,unsolved,,
32,1,1,Mira Sorvino,Gleb Savchenko,7,,,,,0,0.1,1,unsolved,,
32,1,2,Barry Williams,Peta Murgatroyd,8,,,,,0,0.1,1,unsolved,,
32,1,3,Alyson Hannigan,Sasha Farber,11,,,,,0,0.1,1,unsolved,,
32,1,4,Xochitl Gomez,Valentin Chmerkovskiy,5,,,,,0,0.1,1,unsolved,,
32,1,5,Adrian Peterson,Britt Stewart,5,,,,,0,0.1,1,unsolved,,
32,1,6,Matt Walsh,Koko Iwasaki,12,,,,,1,0.1,1,unsolved,,
32,1,7,Tyson Beckford,Jenna Johnson,12,,,,,0,0.1,1,unsolved,,
32,1,8,Jason Mraz,Daniella Karagach,2,,,,,0,0.1,1,unsolved,,
32,1,9,Lele Pons,Brandon Armstrong,4,,,,,0,0.1,1,unsolved,,
32,1,10,Harry Jowsey,Rylee Arnold,12,,,,,0,0.1,1,unsolved,,
32,1,11,Mauricio Umansky,Emma Slater,9,,,,,0,0.1,1,unsolved,,
32,1,12,Charity Lawson,Artem Chigvintsev,1,,,,,0,0.1,1,unsolved,,
32,1,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.1,1,unsolved,,
32,2,0,Jamie Lynn Spears,Alan Bersten,9,,,,,1,0.01,1,unsolved,,
32,2,1,Mira Sorvino,Gleb Savchenko,7,,,,,0,0.01,1,unsolved,,
32,2,2,Barry Williams,Peta Murgatroyd,10,,,,,0,0.01,1,unsolved,,
32,2,3,Alyson Hannigan,Sasha Farber,6,,,,,0,0.01,1,unsolved,,
32,2,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
32,2,5,Adrian Peterson,Britt Stewart,10,,,,,0,0.01,1,unsolved,,
32,2,7,Tyson Beckford,Jenna Johnson,7,,,,,0,0.01,1,unsolved,,
32,2,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.01,1,unsolved,,
32,2,9,Lele Pons,Brandon Armstrong,3,,,,,0,0.01,1,unsolved,,
32,2,10,Harry Jowsey,Rylee Arnold,10,,,,,0,0.01,1,unsolved,,
32,2,11,Mauricio Umansky,Emma Slater,13,,,,,0,0.01,1,unsolved,,
32,2,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.01,1,unsolved,,
32,2,13,Ariana Madix,Pasha Pashkov,5,,,,,0,0.01,1,unsolved,,
32,2,0,Jamie Lynn Spears,Alan Bersten,9,,,,,1,0.05,1,unsolved,,
32,2,1,Mira Sorvino,Gleb Savchenko,7,,,,,0,0.05,1,unsolved,,
32,2,2,Barry Williams,Peta Murgatroyd,10,,,,,0,0.05,1,unsolved,,
32,2,3,Alyson Hannigan,Sasha Farber,6,,,,,0,0.05,1,unsolved,,
32,2,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
32,2,5,Adrian Peterson,Britt Stewart,10,,,,,0,0.05,1,unsolved,,
32,2,7,Tyson Beckford,Jenna Johnson,7,,,,,0,0.05,1,unsolved,,
32,2,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.05,1,unsolved,,
32,2,9,Lele Pons,Brandon Armstrong,3,,,,,0,0.05,1,unsolved,,
32,2,10,Harry Jowsey,Rylee Arnold,10,,,,,0,0.05,1,unsolved,,
32,2,11,Mauricio Umansky,Emma Slater,13,,,,,0,0.05,1,unsolved,,
32,2,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.05,1,unsolved,,
32,2,13,Ariana Madix,Pasha Pashkov,5,,,,,0,0.05,1,unsolved,,
32,2,0,Jamie Lynn Spears,Alan Bersten,9,,,,,1,0.1,1,unsolved,,
32,2,1,Mira Sorvino,Gleb Savchenko,7,,,,,0,0.1,1,unsolved,,
32,2,2,Barry Williams,Peta Murgatroyd,10,,,,,0,0.1,1,unsolved,,
32,2,3,Alyson Hannigan,Sasha Farber,6,,,,,0,0.1,1,unsolved,,
32,2,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
32,2,5,Adrian Peterson,Britt Stewart,10,,,,,0,0.1,1,unsolved,,
32,2,7,Tyson Beckford,Jenna Johnson,7,,,,,0,0.1,1,unsolved,,
32,2,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.1,1,unsolved,,
32,2,9,Lele Pons,Brandon Armstrong,3,,,,,0,0.1,1,unsolved,,
32,2,10,Harry Jowsey,Rylee Arnold,10,,,,,0,0.1,1,unsolved,,
32,2,11,Mauricio Umansky,Emma Slater,13,,,,,0,0.1,1,unsolved,,
32,2,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.1,1,unsolved,,
32,2,13,Ariana Madix,Pasha Pashkov,5,,,,,0,0.1,1,unsolved,,
32,3,1,Mira Sorvino,Gleb Savchenko,6,,,,,0,0.01,1,unsolved,,
32,3,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.01,1,unsolved,,
32,3,3,Alyson Hannigan,Sasha Farber,8,,,,,0,0.01,1,unsolved,,
32,3,4,Xochitl Gomez,Valentin Chmerkovskiy,3,,,,,0,0.01,1,unsolved,,
32,3,5,Adrian Peterson,Britt Stewart,11,,,,,0,0.01,1,unsolved,,
32,3,7,Tyson Beckford,Jenna Johnson,12,,,,,1,0.01,1,unsolved,,
32,3,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.01,1,unsolved,,
32,3,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.01,1,unsolved,,
32,3,10,Harry Jowsey,Rylee Arnold,8,,,,,0,0.01,1,unsolved,,
32,3,11,Mauricio Umansky,Emma Slater,10,,,,,0,0.01,1,unsolved,,
32,3,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.01,1,unsolved,,
32,3,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.01,1,unsolved,,
32,3,1,Mira Sorvino,Gleb Savchenko,6,,,,,0,0.05,1,unsolved,,
32,3,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.05,1,unsolved,,
32,3,3,Alyson Hannigan,Sasha Farber,8,,,,,0,0.05,1,unsolved,,
32,3,4,Xochitl Gomez,Valentin Chmerkovskiy,3,,,,,0,0.05,1,unsolved,,
32,3,5,Adrian Peterson,Britt Stewart,11,,,,,0,0.05,1,unsolved,,
32,3,7,Tyson Beckford,Jenna Johnson,12,,,,,1,0.05,1,unsolved,,
32,3,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.05,1,unsolved,,
32,3,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.05,1,unsolved,,
32,3,10,Harry Jowsey,Rylee Arnold,8,,,,,0,0.05,1,unsolved,,
32,3,11,Mauricio Umansky,Emma Slater,10,,,,,0,0.05,1,unsolved,,
32,3,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.05,1,unsolved,,
32,3,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.05,1,unsolved,,
32,3,1,Mira Sorvino,Gleb Savchenko,6,,,,,0,0.1,1,unsolved,,
32,3,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.1,1,unsolved,,
32,3,3,Alyson Hannigan,Sasha Farber,8,,,,,0,0.1,1,unsolved,,
32,3,4,Xochitl Gomez,Valentin Chmerkovskiy,3,,,,,0,0.1,1,unsolved,,
32,3,5,Adrian Peterson,Britt Stewart,11,,,,,0,0.1,1,unsolved,,
32,3,7,Tyson Beckford,Jenna Johnson,12,,,,,1,0.1,1,unsolved,,
32,3,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.1,1,unsolved,,
32,3,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.1,1,unsolved,,
32,3,10,Harry Jowsey,Rylee Arnold,8,,,,,0,0.1,1,unsolved,,
32,3,11,Mauricio Umansky,Emma Slater,10,,,,,0,0.1,1,unsolved,,
32,3,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.1,1,unsolved,,
32,3,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.1,1,unsolved,,
32,4,1,Mira Sorvino,Gleb Savchenko,6,,,,,0,0.01,1,unsolved,,
32,4,2,Barry Williams,Peta Murgatroyd,10,,,,,0,0.01,1,unsolved,,
32,4,3,Alyson Hannigan,Sasha Farber,10,,,,,0,0.01,1,unsolved,,
32,4,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
32,4,5,Adrian Peterson,Britt Stewart,6,,,,,1,0.01,1,unsolved,,
32,4,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.01,1,unsolved,,
32,4,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.01,1,unsolved,,
32,4,10,Harry Jowsey,Rylee Arnold,6,,,,,0,0.01,1,unsolved,,
32,4,11,Mauricio Umansky,Emma Slater,9,,,,,0,0.01,1,unsolved,,
32,4,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.01,1,unsolved,,
32,4,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.01,1,unsolved,,
32,4,1,Mira Sorvino,Gleb Savchenko,6,,,,,0,0.05,1,unsolved,,
32,4,2,Barry Williams,Peta Murgatroyd,10,,,,,0,0.05,1,unsolved,,
32,4,3,Alyson Hannigan,Sasha Farber,10,,,,,0,0.05,1,unsolved,,
32,4,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
32,4,5,Adrian Peterson,Britt Stewart,6,,,,,1,0.05,1,unsolved,,
32,4,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.05,1,unsolved,,
32,4,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.05,1,unsolved,,
32,4,10,Harry Jowsey,Rylee Arnold,6,,,,,0,0.05,1,unsolved,,
32,4,11,Mauricio Umansky,Emma Slater,9,,,,,0,0.05,1,unsolved,,
32,4,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.05,1,unsolved,,
32,4,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.05,1,unsolved,,
32,4,1,Mira Sorvino,Gleb Savchenko,6,,,,,0,0.1,1,unsolved,,
32,4,2,Barry Williams,Peta Murgatroyd,10,,,,,0,0.1,1,unsolved,,
32,4,3,Alyson Hannigan,Sasha Farber,10,,,,,0,0.1,1,unsolved,,
32,4,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
32,4,5,Adrian Peterson,Britt Stewart,6,,,,,1,0.1,1,unsolved,,
32,4,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.1,1,unsolved,,
32,4,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.1,1,unsolved,,
32,4,10,Harry Jowsey,Rylee Arnold,6,,,,,0,0.1,1,unsolved,,
32,4,11,Mauricio Umansky,Emma Slater,9,,,,,0,0.1,1,unsolved,,
32,4,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.1,1,unsolved,,
32,4,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.1,1,unsolved,,
32,5,1,Mira Sorvino,Gleb Savchenko,8,,,,,1,0.01,1,unsolved,,
32,5,2,Barry Williams,Peta Murgatroyd,4,,,,,0,0.01,1,unsolved,,
32,5,3,Alyson Hannigan,Sasha Farber,9,,,,,0,0.01,1,unsolved,,
32,5,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
32,5,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.01,1,unsolved,,
32,5,9,Lele Pons,Brandon Armstrong,4,,,,,0,0.01,1,unsolved,,
32,5,10,Harry Jowsey,Rylee Arnold,10,,,,,0,0.01,1,unsolved,,
32,5,11,Mauricio Umansky,Emma Slater,4,,,,,0,0.01,1,unsolved,,
32,5,12,Charity Lawson,Artem Chigvintsev,1,,,,,0,0.01,1,unsolved,,
32,5,13,Ariana Madix,Pasha Pashkov,4,,,,,0,0.01,1,unsolved,,
32,5,1,Mira Sorvino,Gleb Savchenko,8,,,,,1,0.05,1,unsolved,,
32,5,2,Barry Williams,Peta Murgatroyd,4,,,,,0,0.05,1,unsolved,,
32,5,3,Alyson Hannigan,Sasha Farber,9,,,,,0,0.05,1,unsolved,,
32,5,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
32,5,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.05,1,unsolved,,
32,5,9,Lele Pons,Brandon Armstrong,4,,,,,0,0.05,1,unsolved,,
32,5,10,Harry Jowsey,Rylee Arnold,10,,,,,0,0.05,1,unsolved,,
32,5,11,Mauricio Umansky,Emma Slater,4,,,,,0,0.05,1,unsolved,,
32,5,12,Charity Lawson,Artem Chigvintsev,1,,,,,0,0.05,1,unsolved,,
32,5,13,Ariana Madix,Pasha Pashkov,4,,,,,0,0.05,1,unsolved,,
32,5,1,Mira Sorvino,Gleb Savchenko,8,,,,,1,0.1,1,unsolved,,
32,5,2,Barry Williams,Peta Murgatroyd,4,,,,,0,0.1,1,unsolved,,
32,5,3,Alyson Hannigan,Sasha Farber,9,,,,,0,0.1,1,unsolved,,
32,5,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
32,5,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.1,1,unsolved,,
32,5,9,Lele Pons,Brandon Armstrong,4,,,,,0,0.1,1,unsolved,,
32,5,10,Harry Jowsey,Rylee Arnold,10,,,,,0,0.1,1,unsolved,,
32,5,11,Mauricio Umansky,Emma Slater,4,,,,,0,0.1,1,unsolved,,
32,5,12,Charity Lawson,Artem Chigvintsev,1,,,,,0,0.1,1,unsolved,,
32,5,13,Ariana Madix,Pasha Pashkov,4,,,,,0,0.1,1,unsolved,,
32,6,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.01,1,unsolved,,
32,6,3,Alyson Hannigan,Sasha Farber,8,,,,,0,0.01,1,unsolved,,
32,6,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
32,6,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.01,1,unsolved,,
32,6,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.01,1,unsolved,,
32,6,10,Harry Jowsey,Rylee Arnold,9,,,,,0,0.01,1,unsolved,,
32,6,11,Mauricio Umansky,Emma Slater,6,,,,,1,0.01,1,unsolved,,
32,6,12,Charity Lawson,Artem Chigvintsev,4,,,,,0,0.01,1,unsolved,,
32,6,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.01,1,unsolved,,
32,6,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.05,1,unsolved,,
32,6,3,Alyson Hannigan,Sasha Farber,8,,,,,0,0.05,1,unsolved,,
32,6,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
32,6,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.05,1,unsolved,,
32,6,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.05,1,unsolved,,
32,6,10,Harry Jowsey,Rylee Arnold,9,,,,,0,0.05,1,unsolved,,
32,6,11,Mauricio Umansky,Emma Slater,6,,,,,1,0.05,1,unsolved,,
32,6,12,Charity Lawson,Artem Chigvintsev,4,,,,,0,0.05,1,unsolved,,
32,6,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.05,1,unsolved,,
32,6,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.1,1,unsolved,,
32,6,3,Alyson Hannigan,Sasha Farber,8,,,,,0,0.1,1,unsolved,,
32,6,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
32,6,8,Jason Mraz,Daniella Karagach,3,,,,,0,0.1,1,unsolved,,
32,6,9,Lele Pons,Brandon Armstrong,5,,,,,0,0.1,1,unsolved,,
32,6,10,Harry Jowsey,Rylee Arnold,9,,,,,0,0.1,1,unsolved,,
32,6,11,Mauricio Umansky,Emma Slater,6,,,,,1,0.1,1,unsolved,,
32,6,12,Charity Lawson,Artem Chigvintsev,4,,,,,0,0.1,1,unsolved,,
32,6,13,Ariana Madix,Pasha Pashkov,2,,,,,0,0.1,1,unsolved,,
32,7,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.01,1,unsolved,,
32,7,3,Alyson Hannigan,Sasha Farber,6,,,,,0,0.01,1,unsolved,,
32,7,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.01,1,unsolved,,
32,7,8,Jason Mraz,Daniella Karagach,4,,,,,0,0.01,1,unsolved,,
32,7,9,Lele Pons,Brandon Armstrong,3,,,,,1,0.01,1,unsolved,,
32,7,10,Harry Jowsey,Rylee Arnold,8,,,,,0,0.01,1,unsolved,,
32,7,12,Charity Lawson,Artem Chigvintsev,4,,,,,0,0.01,1,unsolved,,
32,7,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.01,1,unsolved,,
32,7,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.05,1,unsolved,,
32,7,3,Alyson Hannigan,Sasha Farber,6,,,,,0,0.05,1,unsolved,,
32,7,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.05,1,unsolved,,
32,7,8,Jason Mraz,Daniella Karagach,4,,,,,0,0.05,1,unsolved,,
32,7,9,Lele Pons,Brandon Armstrong,3,,,,,1,0.05,1,unsolved,,
32,7,10,Harry Jowsey,Rylee Arnold,8,,,,,0,0.05,1,unsolved,,
32,7,12,Charity Lawson,Artem Chigvintsev,4,,,,,0,0.05,1,unsolved,,
32,7,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.05,1,unsolved,,
32,7,2,Barry Williams,Peta Murgatroyd,7,,,,,0,0.1,1,unsolved,,
32,7,3,Alyson Hannigan,Sasha Farber,6,,,,,0,0.1,1,unsolved,,
32,7,4,Xochitl Gomez,Valentin Chmerkovskiy,1,,,,,0,0.1,1,unsolved,,
32,7,8,Jason Mraz,Daniella Karagach,4,,,,,0,0.1,1,unsolved,,
32,7,9,Lele Pons,Brandon Armstrong,3,,,,,1,0.1,1,unsolved,,
32,7,10,Harry Jowsey,Rylee Arnold,8,,,,,0,0.1,1,unsolved,,
32,7,12,Charity Lawson,Artem Chigvintsev,4,,,,,0,0.1,1,unsolved,,
32,7,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.1,1,unsolved,,
32,8,2,Barry Williams,Peta Murgatroyd,5,,,,,1,0.01,1,unsolved,,
32,8,3,Alyson Hannigan,Sasha Farber,4,,,,,0,0.01,1,unsolved,,
32,8,4,Xochitl Gomez,Valentin Chmerkovskiy,2,,,,,0,0.01,1,unsolved,,
32,8,8,Jason Mraz,Daniella Karagach,6,,,,,0,0.01,1,unsolved,,
32,8,10,Harry Jowsey,Rylee Arnold,7,,,,,0,0.01,1,unsolved,,
32,8,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.01,1,unsolved,,
32,8,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.01,1,unsolved,,
32,8,2,Barry Williams,Peta Murgatroyd,5,,,,,1,0.05,1,unsolved,,
32,8,3,Alyson Hannigan,Sasha Farber,4,,,,,0,0.05,1,unsolved,,
32,8,4,Xochitl Gomez,Valentin Chmerkovskiy,2,,,,,0,0.05,1,unsolved,,
32,8,8,Jason Mraz,Daniella Karagach,6,,,,,0,0.05,1,unsolved,,
32,8,10,Harry Jowsey,Rylee Arnold,7,,,,,0,0.05,1,unsolved,,
32,8,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.05,1,unsolved,,
32,8,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.05,1,unsolved,,
32,8,2,Barry Williams,Peta Murgatroyd,5,,,,,1,0.1,1,unsolved,,
32,8,3,Alyson Hannigan,Sasha Farber,4,,,,,0,0.1,1,unsolved,,
32,8,4,Xochitl Gomez,Valentin Chmerkovskiy,2,,,,,0,0.1,1,unsolved,,
32,8,8,Jason Mraz,Daniella Karagach,6,,,,,0,0.1,1,unsolved,,
32,8,10,Harry Jowsey,Rylee Arnold,7,,,,,0,0.1,1,unsolved,,
32,8,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.1,1,unsolved,,
32,8,13,Ariana Madix,Pasha Pashkov,1,,,,,0,0.1,1,unsolved,,
32,9,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.01,1,unsolved,,
32,9,4,Xochitl Gomez,Valentin Chmerkovskiy,2,,,,,0,0.01,1,unsolved,,
32,9,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.01,1,unsolved,,
32,9,10,Harry Jowsey,Rylee Arnold,6,,,,,1,0.01,1,unsolved,,
32,9,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.01,1,unsolved,,
32,9,13,Ariana Madix,Pasha Pashkov,4,,,,,0,0.01,1,unsolved,,
32,9,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.05,1,unsolved,,
32,9,4,Xochitl Gomez,Valentin Chmerkovskiy,2,,,,,0,0.05,1,unsolved,,
32,9,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.05,1,unsolved,,
32,9,10,Harry Jowsey,Rylee Arnold,6,,,,,1,0.05,1,unsolved,,
32,9,12,Charity Lawson,Artem Chigvintsev,3,,,,,0,0.05,1,unsolved,,
32,9,13,Ariana Madix,Pasha Pashkov,4,,,,,0,0.05,1,unsolved,,
32,9,3,Alyson Hannigan,Sasha Farber,5,,,,,0,0.1,1,unsolved,,
32,9,4,Xochitl Gomez,Valentin Chmerkovskiy,2,,,,,0,0.1,1,unsolved,,
32,9,8,Jason Mraz,Daniella Karagach,1,,,,,0,0.1,1,unsolved,,
32,9,10,Harry Jowsey,Rylee Arnold,6,,,,,1,0.1,1,unsolved,,
