season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
33,4,4,Dwight Howard?,Daniella Karagach,9,8,10,17,19,0,0.5,1,always_eliminated,0.0,0.0
33,4,5,Danny Amendola,Witney Carson,1,1,3,2,4,0,0.5,1,always_safe,7.0,8.0
33,4,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.5,1,always_safe,5.0,6.0
33,4,7,Ilona Maher,Alan Bersten,4,5,7,9,11,0,0.5,1,always_safe,1.0,4.0
33,4,9,Brooks Nader,Gleb Savchenko,4,7,9,11,13,1,0.5,1,always_safe,1.0,2.0
33,4,10,Phaedra Parks,Val Chmerkovskiy,4,6,8,10,12,0,0.5,1,always_safe,1.0,3.0
33,4,11,Jenn Tran,Sasha Farber,4,4,6,8,10,0,0.5,1,always_safe,2.0,5.0
33,4,12,Joey Graziadei,Jenna Johnson,1,1,2,2,3,0,0.5,1,always_safe,7.0,8.0
33,5,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,1,always_safe,6.0,7.0
33,5,4,Dwight Howard?,Daniella Karagach,6,6,8,12,14,0,0.2,1,uncertain,0.0,2.0
33,5,5,Danny Amendola,Witney Carson,4,3,5,7,9,0,0.2,1,always_safe,3.0,4.0
33,5,6,Stephen Nedoroscik,Rylee Arnold,6,5,7,11,13,0,0.2,1,uncertain,0.0,2.0
33,5,7,Ilona Maher,Alan Bersten,2,2,4,4,6,0,0.2,1,always_safe,5.0,6.0
33,5,10,Phaedra Parks,Val Chmerkovskiy,6,7,9,13,15,1,0.2,1,uncertain,0.0,1.0
33,5,11,Jenn Tran,Sasha Farber,4,4,6,8,10,0,0.2,1,always_safe,3.0,4.0
33,5,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.2,1,always_safe,5.0,6.0
33,5,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,1,always_safe,6.0,7.0
33,5,4,Dwight Howard?,Daniella Karagach,6,6,8,12,14,0,0.3,1,uncertain,0.0,2.0
33,5,5,Danny Amendola,Witney Carson,4,3,5,7,9,0,0.3,1,always_safe,3.0,4.0
33,5,6,Stephen Nedoroscik,Rylee Arnold,6,5,7,11,13,0,0.3,1,uncertain,0.0,2.0
33,5,7,Ilona Maher,Alan Bersten,2,2,4,4,6,0,0.3,1,always_safe,5.0,6.0
33,5,10,Phaedra Parks,Val Chmerkovskiy,6,7,9,13,15,1,0.3,1,uncertain,0.0,1.0
33,5,11,Jenn Tran,Sasha Farber,4,4,6,8,10,0,0.3,1,always_safe,3.0,4.0
33,5,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.3,1,always_safe,5.0,6.0
33,5,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,1,always_safe,6.0,7.0
33,5,4,Dwight Howard?,Daniella Karagach,6,6,8,12,14,0,0.5,1,uncertain,0.0,2.0
33,5,5,Danny Amendola,Witney Carson,4,3,5,7,9,0,0.5,1,always_safe,3.0,4.0
33,5,6,Stephen Nedoroscik,Rylee Arnold,6,5,7,11,13,0,0.5,1,uncertain,0.0,2.0
33,5,7,Ilona Maher,Alan Bersten,2,2,4,4,6,0,0.5,1,always_safe,5.0,6.0
33,5,10,Phaedra Parks,Val Chmerkovskiy,6,7,9,13,15,1,0.5,1,uncertain,0.0,1.0
33,5,11,Jenn Tran,Sasha Farber,4,4,6,8,10,0,0.5,1,always_safe,3.0,4.0
33,5,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.5,1,always_safe,5.0,6.0
33,6,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,1,always_safe,5.0,6.0
33,6,4,Dwight Howard?,Daniella Karagach,3,2,4,5,7,0,0.2,1,always_safe,4.0,4.0
33,6,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.2,1,always_safe,1.0,3.0
33,6,6,Stephen Nedoroscik,Rylee Arnold,5,3,5,8,10,0,0.2,1,always_safe,1.0,3.0
33,6,7,Ilona Maher,Alan Bersten,7,5,7,12,14,0,0.2,1,always_eliminated,0.0,0.0
33,6,11,Jenn Tran,Sasha Farber,3,6,8,9,11,1,0.2,1,always_safe,1.0,3.0
33,6,12,Joey Graziadei,Jenna Johnson,1,1,3,2,4,0,0.2,1,always_safe,5.0,6.0
33,6,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,1,always_safe,5.0,6.0
33,6,4,Dwight Howard?,Daniella Karagach,3,2,4,5,7,0,0.3,1,always_safe,4.0,4.0
33,6,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.3,1,always_safe,1.0,3.0
33,6,6,Stephen Nedoroscik,Rylee Arnold,5,3,5,8,10,0,0.3,1,always_safe,1.0,3.0
33,6,7,Ilona Maher,Alan Bersten,7,5,7,12,14,0,0.3,1,always_eliminated,0.0,0.0
33,6,11,Jenn Tran,Sasha Farber,3,6,8,9,11,1,0.3,1,always_safe,1.0,3.0
33,6,12,Joey Graziadei,Jenna Johnson,1,1,3,2,4,0,0.3,1,always_safe,5.0,6.0
33,6,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,1,always_safe,5.0,6.0
33,6,4,Dwight Howard?,Daniella Karagach,3,2,4,5,7,0,0.5,1,always_safe,4.0,4.0
33,6,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.5,1,always_safe,1.0,3.0
33,6,6,Stephen Nedoroscik,Rylee Arnold,5,3,5,8,10,0,0.5,1,always_safe,1.0,3.0
33,6,7,Ilona Maher,Alan Bersten,7,5,7,12,14,0,0.5,1,always_eliminated,0.0,0.0
33,6,11,Jenn Tran,Sasha Farber,3,6,8,9,11,1,0.5,1,always_safe,1.0,3.0
33,6,12,Joey Graziadei,Jenna Johnson,1,1,3,2,4,0,0.5,1,always_safe,5.0,6.0
33,7,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,1,always_safe,4.0,5.0
33,7,4,Dwight Howard?,Daniella Karagach,6,5,7,11,13,1,0.2,1,always_eliminated,0.0,0.0
33,7,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.2,1,uncertain,0.0,1.0
33,7,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.2,1,always_safe,2.0,3.0
33,7,7,Ilona Maher,Alan Bersten,4,3,5,7,9,0,0.2,1,always_safe,1.0,2.0
33,7,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.2,1,always_safe,3.0,4.0
33,7,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,1,always_safe,4.0,5.0
33,7,4,Dwight Howard?,Daniella Karagach,6,5,7,11,13,1,0.3,1,always_eliminated,0.0,0.0
33,7,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.3,1,uncertain,0.0,1.0
33,7,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.3,1,always_safe,2.0,3.0
33,7,7,Ilona Maher,Alan Bersten,4,3,5,7,9,0,0.3,1,always_safe,1.0,2.0
33,7,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.3,1,always_safe,3.0,4.0
33,7,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,1,always_safe,4.0,5.0
33,7,4,Dwight Howard?,Daniella Karagach,6,5,7,11,13,1,0.5,1,always_eliminated,0.0,0.0
33,7,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.5,1,uncertain,0.0,1.0
33,7,6,Stephen Nedoroscik,Rylee Arnold,3,2,4,5,7,0,0.5,1,always_safe,2.0,3.0
33,7,7,Ilona Maher,Alan Bersten,4,3,5,7,9,0,0.5,1,always_safe,1.0,2.0
33,7,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.5,1,always_safe,3.0,4.0
33,8,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,0,no_elimination,,
33,8,5,Danny Amendola,Witney Carson,4,3,5,7,9,0,0.2,0,no_elimination,,
33,8,6,Stephen Nedoroscik,Rylee Arnold,5,4,6,9,11,0,0.2,0,no_elimination,,
33,8,7,Ilona Maher,Alan Bersten,3,2,4,5,7,0,0.2,0,no_elimination,,
33,8,12,Joey Graziadei,Jenna Johnson,1,1,3,2,4,0,0.2,0,no_elimination,,
33,8,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,0,no_elimination,,
33,8,5,Danny Amendola,Witney Carson,4,3,5,7,9,0,0.3,0,no_elimination,,
33,8,6,Stephen Nedoroscik,Rylee Arnold,5,4,6,9,11,0,0.3,0,no_elimination,,
33,8,7,Ilona Maher,Alan Bersten,3,2,4,5,7,0,0.3,0,no_elimination,,
33,8,12,Joey Graziadei,Jenna Johnson,1,1,3,2,4,0,0.3,0,no_elimination,,
33,8,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,0,no_elimination,,
33,8,5,Danny Amendola,Witney Carson,4,3,5,7,9,0,0.5,0,no_elimination,,
33,8,6,Stephen Nedoroscik,Rylee Arnold,5,4,6,9,11,0,0.5,0,no_elimination,,
33,8,7,Ilona Maher,Alan Bersten,3,2,4,5,7,0,0.5,0,no_elimination,,
33,8,12,Joey Graziadei,Jenna Johnson,1,1,3,2,4,0,0.5,0,no_elimination,,
33,9,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.2,0,no_elimination,,
33,9,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.2,0,no_elimination,,
33,9,6,Stephen Nedoroscik,Rylee Arnold,2,2,4,4,6,0,0.2,0,no_elimination,,
33,9,7,Ilona Maher,Alan Bersten,4,3,5,7,9,0,0.2,0,no_elimination,,
33,9,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.2,0,no_elimination,,
33,9,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.3,0,no_elimination,,
33,9,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.3,0,no_elimination,,
33,9,6,Stephen Nedoroscik,Rylee Arnold,2,2,4,4,6,0,0.3,0,no_elimination,,
33,9,7,Ilona Maher,Alan Bersten,4,3,5,7,9,0,0.3,0,no_elimination,,
33,9,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.3,0,no_elimination,,
33,9,3,Chandler Kinney,Brandon Armstrong,1,1,2,2,3,0,0.5,0,no_elimination,,
33,9,5,Danny Amendola,Witney Carson,5,4,6,9,11,0,0.5,0,no_elimination,,
33,9,6,Stephen Nedoroscik,Rylee Arnold,2,2,4,4,6,0,0.5,0,no_elimination,,
33,9,7,Ilona Maher,Alan Bersten,4,3,5,7,9,0,0.5,0,no_elimination,,
33,9,12,Joey Graziadei,Jenna Johnson,2,1,3,3,5,0,0.5,0,no_elimination,,
34,1,0,Corey Feldman,Jenna Johnson,13,13,15,26,28,0,0.3,0,no_elimination,,
34,1,1,Danielle Fishel,Pasha Pashkov,6,7,9,13,15,0,0.3,0,no_elimination,,
34,1,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,6,8,12,14,0,0.3,0,no_elimination,,
34,1,3,Baron Davis,Britt Stewart,9,11,13,20,22,0,0.3,0,no_elimination,,
34,1,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),9,8,10,17,19,0,0.3,0,no_elimination,,
34,1,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,12,14,25,27,0,0.3,0,no_elimination,,
34,1,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,3,2,4,0,0.3,0,no_elimination,,
34,1,7,Hilaria Baldwin,Gleb Savchenko,3,2,4,5,7,0,0.3,0,no_elimination,,
34,1,8,Lauren Jauregui,Brandon Armstrong,4,4,6,8,10,0,0.3,0,no_elimination,,
34,1,9,Scott Hoying,Rylee Arnold,9,10,12,19,21,0,0.3,0,no_elimination,,
34,1,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,3,5,7,9,0,0.3,0,no_elimination,,
34,1,11,Jen Affleck,Jan Ravnik,6,5,7,11,13,0,0.3,0,no_elimination,,
34,1,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.3,0,no_elimination,,
34,1,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,9,11,18,20,0,0.3,0,no_elimination,,
34,1,0,Corey Feldman,Jenna Johnson,13,13,15,26,28,0,0.5,0,no_elimination,,
34,1,1,Danielle Fishel,Pasha Pashkov,6,7,9,13,15,0,0.5,0,no_elimination,,
34,1,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,6,8,12,14,0,0.5,0,no_elimination,,
34,1,3,Baron Davis,Britt Stewart,9,11,13,20,22,0,0.5,0,no_elimination,,
34,1,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),9,8,10,17,19,0,0.5,0,no_elimination,,
34,1,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,12,14,25,27,0,0.5,0,no_elimination,,
34,1,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,3,2,4,0,0.5,0,no_elimination,,
34,1,7,Hilaria Baldwin,Gleb Savchenko,3,2,4,5,7,0,0.5,0,no_elimination,,
34,1,8,Lauren Jauregui,Brandon Armstrong,4,4,6,8,10,0,0.5,0,no_elimination,,
34,1,9,Scott Hoying,Rylee Arnold,9,10,12,19,21,0,0.5,0,no_elimination,,
34,1,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,3,5,7,9,0,0.5,0,no_elimination,,
34,1,11,Jen Affleck,Jan Ravnik,6,5,7,11,13,0,0.5,0,no_elimination,,
34,1,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.5,0,no_elimination,,
34,1,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,9,11,18,20,0,0.5,0,no_elimination,,
34,2,0,Corey Feldman,Jenna Johnson,14,13,15,27,29,1,0.3,2,always_eliminated,0.0,0.0
34,2,1,Danielle Fishel,Pasha Pashkov,10,9,11,19,21,0,0.3,2,always_safe,3.0,4.0
34,2,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,6,8,11,13,0,0.3,2,always_safe,6.0,8.0
34,2,3,Baron Davis,Britt Stewart,11,12,14,23,25,1,0.3,2,uncertain,1.0,2.0
34,2,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,2,4,3,5,0,0.3,2,always_safe,10.0,12.0
34,2,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,11,13,24,26,0,0.3,2,uncertain,1.0,2.0
34,2,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,3,2,4,0,0.3,2,always_safe,10.0,13.0
34,2,7,Hilaria Baldwin,Gleb Savchenko,5,5,7,10,12,0,0.3,2,always_safe,6.0,9.0
34,2,8,Lauren Jauregui,Brandon Armstrong,5,7,9,12,14,0,0.3,2,always_safe,6.0,7.0
34,2,9,Scott Hoying,Rylee Arnold,11,10,12,21,23,0,0.3,2,always_safe,2.0,3.0
34,2,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),5,4,6,9,11,0,0.3,2,always_safe,7.0,9.0
34,2,11,Jen Affleck,Jan Ravnik,1,3,5,4,6,0,0.3,2,always_safe,10.0,11.0
34,2,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.3,2,always_safe,11.0,13.0
34,2,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,8,10,17,19,0,0.3,2,always_safe,4.0,5.0
34,2,0,Corey Feldman,Jenna Johnson,14,13,15,27,29,1,0.5,2,always_eliminated,0.0,0.0
34,2,1,Danielle Fishel,Pasha Pashkov,10,9,11,19,21,0,0.5,2,always_safe,3.0,4.0
34,2,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,6,8,11,13,0,0.5,2,always_safe,6.0,8.0
34,2,3,Baron Davis,Britt Stewart,11,12,14,23,25,1,0.5,2,uncertain,1.0,2.0
34,2,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,2,4,3,5,0,0.5,2,always_safe,10.0,12.0
34,2,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,11,13,24,26,0,0.5,2,uncertain,1.0,2.0
34,2,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,1,3,2,4,0,0.5,2,always_safe,10.0,13.0
34,2,7,Hilaria Baldwin,Gleb Savchenko,5,5,7,10,12,0,0.5,2,always_safe,6.0,9.0
34,2,8,Lauren Jauregui,Brandon Armstrong,5,7,9,12,14,0,0.5,2,always_safe,6.0,7.0
34,2,9,Scott Hoying,Rylee Arnold,11,10,12,21,23,0,0.5,2,always_safe,2.0,3.0
34,2,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),5,4,6,9,11,0,0.5,2,always_safe,7.0,9.0
34,2,11,Jen Affleck,Jan Ravnik,1,3,5,4,6,0,0.5,2,always_safe,10.0,11.0
34,2,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.5,2,always_safe,11.0,13.0
34,2,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,8,10,17,19,0,0.5,2,always_safe,4.0,5.0
34,3,1,Danielle Fishel,Pasha Pashkov,8,8,10,16,18,0,0.3,1,always_safe,3.0,4.0
34,3,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,7,9,15,17,0,0.3,1,always_safe,3.0,4.0
34,3,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,1,3,2,4,0,0.3,1,always_safe,10.0,11.0
34,3,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,10,12,21,23,0,0.3,1,uncertain,0.0,1.0
34,3,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),5,4,6,9,11,0,0.3,1,always_safe,5.0,7.0
34,3,7,Hilaria Baldwin,Gleb Savchenko,5,5,7,10,12,0,0.3,1,always_safe,5.0,7.0
34,3,8,Lauren Jauregui,Brandon Armstrong,11,11,13,22,24,1,0.3,1,uncertain,0.0,1.0
34,3,9,Scott Hoying,Rylee Arnold,5,6,8,11,13,0,0.3,1,always_safe,5.0,6.0
34,3,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,2,4,5,7,0,0.3,1,always_safe,8.0,9.0
34,3,11,Jen Affleck,Jan Ravnik,10,9,11,19,21,0,0.3,1,always_safe,1.0,2.0
34,3,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.3,1,always_safe,10.0,11.0
34,3,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),3,3,5,6,8,0,0.3,1,always_safe,8.0,9.0
34,3,1,Danielle Fishel,Pasha Pashkov,8,8,10,16,18,0,0.5,1,always_safe,3.0,4.0
34,3,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,7,9,15,17,0,0.5,1,always_safe,3.0,4.0
34,3,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,1,3,2,4,0,0.5,1,always_safe,10.0,11.0
34,3,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,10,12,21,23,0,0.5,1,uncertain,0.0,1.0
34,3,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),5,4,6,9,11,0,0.5,1,always_safe,5.0,7.0
34,3,7,Hilaria Baldwin,Gleb Savchenko,5,5,7,10,12,0,0.5,1,always_safe,5.0,7.0
34,3,8,Lauren Jauregui,Brandon Armstrong,11,11,13,22,24,1,0.5,1,uncertain,0.0,1.0
34,3,9,Scott Hoying,Rylee Arnold,5,6,8,11,13,0,0.5,1,always_safe,5.0,6.0
34,3,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,2,4,5,7,0,0.5,1,always_safe,8.0,9.0
34,3,11,Jen Affleck,Jan Ravnik,10,9,11,19,21,0,0.5,1,always_safe,1.0,2.0
34,3,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.5,1,always_safe,10.0,11.0
34,3,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),3,3,5,6,8,0,0.5,1,always_safe,8.0,9.0
34,4,1,Danielle Fishel,Pasha Pashkov,9,8,10,17,19,0,0.3,1,always_safe,1.0,2.0
34,4,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),2,3,5,5,7,0,0.3,1,always_safe,7.0,8.0
34,4,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,2,4,4,6,0,0.3,1,always_safe,7.0,9.0
34,4,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,10,12,21,23,0,0.3,1,always_eliminated,0.0,0.0
34,4,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),8,6,8,14,16,0,0.3,1,always_safe,2.0,4.0
34,4,7,Hilaria Baldwin,Gleb Savchenko,5,9,11,14,16,1,0.3,1,always_safe,2.0,4.0
34,4,9,Scott Hoying,Rylee Arnold,9,7,9,16,18,0,0.3,1,always_safe,1.0,2.0
34,4,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,1,3,3,5,0,0.3,1,always_safe,7.0,9.0
34,4,11,Jen Affleck,Jan Ravnik,5,5,7,10,12,0,0.3,1,always_safe,5.0,6.0
34,4,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.3,1,always_safe,9.0,10.0
34,4,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),5,4,6,9,11,0,0.3,1,always_safe,5.0,6.0
34,4,1,Danielle Fishel,Pasha Pashkov,9,8,10,17,19,0,0.5,1,always_safe,1.0,2.0
34,4,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),2,3,5,5,7,0,0.5,1,always_safe,7.0,8.0
34,4,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,2,4,4,6,0,0.5,1,always_safe,7.0,9.0
34,4,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,10,12,21,23,0,0.5,1,always_eliminated,0.0,0.0
34,4,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),8,6,8,14,16,0,0.5,1,always_safe,2.0,4.0
34,4,7,Hilaria Baldwin,Gleb Savchenko,5,9,11,14,16,1,0.5,1,always_safe,2.0,4.0
34,4,9,Scott Hoying,Rylee Arnold,9,7,9,16,18,0,0.5,1,always_safe,1.0,2.0
34,4,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,1,3,3,5,0,0.5,1,always_safe,7.0,9.0
34,4,11,Jen Affleck,Jan Ravnik,5,5,7,10,12,0,0.5,1,always_safe,5.0,6.0
34,4,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.5,1,always_safe,9.0,10.0
34,4,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),5,4,6,9,11,0,0.5,1,always_safe,5.0,6.0
34,5,1,Danielle Fishel,Pasha Pashkov,8,8,10,16,18,0,0.3,0,no_elimination,,
34,5,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,5,7,11,13,0,0.3,0,no_elimination,,
34,5,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,4,6,9,11,0,0.3,0,no_elimination,,
34,5,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,9,11,19,21,0,0.3,0,no_elimination,,
34,5,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,2,4,4,6,0,0.3,0,no_elimination,,
34,5,9,Scott Hoying,Rylee Arnold,6,6,8,12,14,0,0.3,0,no_elimination,,
34,5,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,1,3,3,5,0,0.3,0,no_elimination,,
34,5,11,Jen Affleck,Jan Ravnik,8,7,9,15,17,0,0.3,0,no_elimination,,
34,5,12,Whitney Leavitt,Mark Ballas,4,3,5,7,9,0,0.3,0,no_elimination,,
34,5,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,1,2,2,3,0,0.3,0,no_elimination,,
34,5,1,Danielle Fishel,Pasha Pashkov,8,8,10,16,18,0,0.5,0,no_elimination,,
34,5,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,5,7,11,13,0,0.5,0,no_elimination,,
34,5,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,4,6,9,11,0,0.5,0,no_elimination,,
34,5,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,9,11,19,21,0,0.5,0,no_elimination,,
34,5,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,2,4,4,6,0,0.5,0,no_elimination,,
34,5,9,Scott Hoying,Rylee Arnold,6,6,8,12,14,0,0.5,0,no_elimination,,
34,5,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,1,3,3,5,0,0.5,0,no_elimination,,
34,5,11,Jen Affleck,Jan Ravnik,8,7,9,15,17,0,0.5,0,no_elimination,,
34,5,12,Whitney Leavitt,Mark Ballas,4,3,5,7,9,0,0.5,0,no_elimination,,
34,5,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,1,2,2,3,0,0.5,0,no_elimination,,
34,6,1,Danielle Fishel,Pasha Pashkov,3,4,6,7,9,0,0.3,1,always_safe,5.0,6.0
34,6,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),3,3,5,6,8,0,0.3,1,always_safe,5.0,7.0
34,6,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,1,3,2,4,0,0.3,1,always_safe,8.0,9.0
34,6,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,8,10,18,20,0,0.3,1,uncertain,0.0,1.0
34,6,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,2,4,5,7,0,0.3,1,always_safe,5.0,7.0
34,6,9,Scott Hoying,Rylee Arnold,9,9,11,18,20,1,0.3,1,uncertain,0.0,1.0
34,6,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),6,5,7,11,13,0,0.3,1,always_safe,3.0,4.0
34,6,11,Jen Affleck,Jan Ravnik,7,7,9,14,16,0,0.3,1,always_safe,2.0,3.0
34,6,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.3,1,always_safe,8.0,9.0
34,6,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),7,6,8,13,15,0,0.3,1,always_safe,2.0,3.0
34,6,1,Danielle Fishel,Pasha Pashkov,3,4,6,7,9,0,0.5,1,always_safe,5.0,6.0
34,6,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),3,3,5,6,8,0,0.5,1,always_safe,5.0,7.0
34,6,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,1,3,2,4,0,0.5,1,always_safe,8.0,9.0
34,6,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,8,10,18,20,0,0.5,1,uncertain,0.0,1.0
34,6,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,2,4,5,7,0,0.5,1,always_safe,5.0,7.0
34,6,9,Scott Hoying,Rylee Arnold,9,9,11,18,20,1,0.5,1,uncertain,0.0,1.0
34,6,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),6,5,7,11,13,0,0.5,1,always_safe,3.0,4.0
34,6,11,Jen Affleck,Jan Ravnik,7,7,9,14,16,0,0.5,1,always_safe,2.0,3.0
34,6,12,Whitney Leavitt,Mark Ballas,1,1,2,2,3,0,0.5,1,always_safe,8.0,9.0
34,6,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),7,6,8,13,15,0,0.5,1,always_safe,2.0,3.0
